1554681,2,2.2760,0.6168,0.6637,0.6754,0.6246,0.6246,0.6207,0.6207,0.6520,0.6754,0.6520,2.3580,1.8076,1.6514,1.8036,2.3073,2.5376,2.3424,1.8544,1.1673,0.6715,0.6442,0.6246,0.6754,0.6715,0.6285,0.6676,0.6754,0.6246,0.6520,0.6403
1556469,2,2.2292,0.6285,0.7496,0.6246,0.6324,0.6403,0.6481,0.6520,0.6481,0.6324,0.6364,2.2838,2.6860,1.3078,1.1595,1.3742,1.5811,1.6670,1.2688,0.6754,0.6520,0.6324,0.7886,0.6481,0.6754,0.6285,0.6520,0.6715,0.6246,0.6442,0.6403
1608822,1,2.3034,0.6559,2.2370,2.0184,1.2376,1.2024,2.0652,2.1199,1.2376,1.2298,2.0223,0.6559,0.6715,0.6364,0.6598,0.6715,0.6481,0.6324,0.7457,0.6442,1.2844,0.6520,0.7418,1.6163,1.0736,0.6793,1.0619,1.4250,1.9052,1.9598,2.1472
1610611,1,2.2643,0.6793,1.9832,2.3775,1.6787,1.2141,1.7412,2.2916,2.0574,1.5499,2.8772,0.6559,0.6246,0.6364,0.6324,0.6285,0.6246,0.6520,0.6520,0.7222,0.6871,1.3000,0.6637,1.1712,1.7334,1.3352,0.8706,0.7808,1.2493,1.5499,1.7880
1612397,1,2.2253,0.6324,1.8388,1.5030,0.9370,1.7373,2.2682,1.8739,1.4132,1.0268,0.6754,0.6559,0.6246,0.6442,0.6364,0.6324,0.6285,0.7379,0.6715,0.6364,0.9174,0.7183,0.6988,1.7021,1.0307,0.8511,1.2805,1.7724,2.0301,1.8817,1.6358
1669754,2,2.3151,0.6715,0.6324,0.6481,0.6559,0.6754,0.6754,0.6754,0.6676,0.6520,0.6168,1.8973,2.3502,2.4986,2.4790,2.7445,2.1901,1.9949,2.1199,2.2331,0.8550,0.6598,0.6676,0.6285,0.6481,0.6715,0.6364,0.6324,0.6754,0.6246,0.6598
1671540,2,2.2721,0.6598,0.6559,0.6715,0.6637,0.6520,0.6324,0.6207,0.6598,0.6715,0.6715,2.4166,2.1628,1.8115,2.3775,2.3736,2.5610,2.2916,2.2721,2.0301,0.8862,0.6598,0.6754,0.6754,0.6364,0.7066,0.6637,0.6403,0.7144,0.6715,0.6246
1673330,2,2.2292,0.6324,0.9057,0.6246,0.6364,0.6481,0.6559,0.6754,0.6403,0.6403,0.6403,2.0028,1.5967,1.2649,1.3078,2.0652,2.4400,2.1706,2.0964,1.9793,0.6598,0.6637,0.6676,0.6364,0.6871,0.6559,0.6676,0.6246,0.6442,0.6715,0.6246
1725683,1,2.3034,0.6403,2.1511,2.4010,1.8310,1.1126,1.4250,2.0808,2.3307,2.4010,2.3619,0.6324,0.6285,0.6481,0.6481,0.6403,0.6364,0.6285,0.6559,0.6481,1.1283,0.6559,1.3781,0.9018,0.6676,1.3430,0.8628,1.1790,1.5694,1.7100,2.1121
1727470,1,2.2604,0.6364,2.3619,2.1589,1.5499,1.0853,1.6475,2.1784,1.2766,1.4835,1.2298,0.6559,1.0150,0.6403,0.6403,0.6403,0.6364,0.6246,0.6871,0.6481,1.0033,0.6481,1.5772,0.6793,0.8276,1.6982,1.6982,1.1790,0.8316,1.1165,1.6084
1729259,1,2.2253,0.9096,0.6598,1.4757,1.9832,2.2760,2.1901,1.5616,1.0307,1.2571,0.6715,0.6364,0.6090,0.6285,0.6324,0.6324,0.6285,0.6403,0.6754,0.6481,1.1985,0.6598,1.5148,0.6520,1.2024,1.8427,1.1673,0.8042,1.6202,2.1784,2.0379
1781612,2,2.3034,0.6520,0.6676,0.6637,0.6520,0.6559,0.6285,0.6949,0.6246,0.6285,0.6715,2.8851,2.2760,2.5454,2.4127,1.7060,1.0853,1.1712,1.0385,0.7730,0.6285,0.6285,0.6442,0.6598,0.6559,0.6246,0.6676,0.6715,0.6246,0.6559,0.6637
1783402,2,2.2565,0.6090,0.7027,0.6324,0.6285,0.6364,0.6520,0.6676,0.6324,0.6246,0.6285,2.9124,2.5259,1.4328,1.6631,2.2253,2.2292,2.5844,2.4244,1.7529,0.7418,0.6637,0.6715,0.6520,0.6246,0.6481,0.6637,0.6442,0.6676,0.6598,0.6442
1785188,2,2.2175,0.6285,0.6949,0.6246,0.6285,0.6442,0.6676,0.6754,0.6520,0.6442,0.6285,2.1901,2.5805,1.9130,2.6430,2.4400,1.4835,0.9682,1.0150,0.8472,0.6403,0.6324,0.6246,0.6637,0.6520,0.6676,0.6324,0.7535,0.6637,0.6715,0.6403
1842544,1,2.3073,0.6754,1.8817,2.1862,2.3190,2.1082,1.4913,1.2024,1.0970,1.1829,2.4556,0.6403,0.6285,0.6520,0.6559,0.6598,0.6520,0.6403,0.6324,0.9018,0.6481,1.4054,0.6481,1.4952,1.2766,0.7027,1.4172,1.9988,1.5928,0.9174,0.7730
1844331,1,2.2682,0.6832,0.9760,1.0150,1.3781,1.8115,2.1745,1.1751,1.9130,2.1706,1.7334,0.6324,0.6442,0.6676,0.6598,0.6520,0.6598,0.6637,0.6364,0.9955,0.6871,1.0072,0.7730,1.5694,1.4757,1.5772,0.8237,1.2102,2.1199,1.9247,1.4015
1846121,1,2.2253,0.6676,1.2454,1.4835,1.7841,2.1394,2.3112,2.3932,1.7568,1.7060,1.4640,0.6168,0.6715,0.6168,0.6168,0.6246,0.6246,0.8667,0.6715,0.6403,1.2337,0.6793,1.3937,0.6871,1.9403,1.3781,0.7652,1.9169,2.0184,1.5304,0.9096
